timestamp_utc,pv_kw,load_kw,planned_grid_import_kw,planned_battery_charge_kw,planned_battery_discharge_kw,planned_battery_action_kw,planned_pv_curtailment_kw,planned_soc_kwh,planned_soc_next_kwh
2024-01-03 17:00:00+00:00,0.000,5.560,3.825,0.000,1.735,-1.735,0.000,13.549,13.097
2024-01-03 17:15:00+00:00,0.000,5.315,3.825,0.000,1.490,-1.490,0.000,13.097,12.709
2024-01-03 17:30:00+00:00,0.000,5.770,3.825,0.000,1.945,-1.945,0.000,12.709,12.202
2024-01-03 17:45:00+00:00,0.000,5.390,3.825,0.000,1.565,-1.565,0.000,12.202,11.795
2024-01-03 18:00:00+00:00,0.000,5.380,3.825,0.000,1.555,-1.555,0.000,11.795,11.390
2024-01-03 18:15:00+00:00,0.000,5.390,3.825,0.000,1.565,-1.565,0.000,11.390,10.983
2024-01-03 18:30:00+00:00,0.000,5.435,3.825,0.000,1.610,-1.610,0.000,10.983,10.563
2024-01-03 18:45:00+00:00,0.000,5.335,3.825,0.000,1.510,-1.510,0.000,10.563,10.170
2024-01-03 19:00:00+00:00,0.000,5.885,3.825,0.000,2.060,-2.060,0.000,10.170,9.634
2024-01-03 19:15:00+00:00,0.000,5.650,3.825,0.000,1.825,-1.825,0.000,9.634,9.159
2024-01-03 19:30:00+00:00,0.000,5.510,3.825,0.000,1.685,-1.685,0.000,9.159,8.720
2024-01-03 19:45:00+00:00,0.000,5.440,3.825,0.000,1.615,-1.615,0.000,8.720,8.300
2024-01-03 20:00:00+00:00,0.000,5.600,3.825,0.000,1.775,-1.775,0.000,8.300,7.837
2024-01-03 20:15:00+00:00,0.000,6.280,3.825,0.000,2.455,-2.455,0.000,7.837,7.198
2024-01-03 20:30:00+00:00,0.000,5.750,3.825,0.000,1.925,-1.925,0.000,7.198,6.697
2024-01-03 20:45:00+00:00,0.000,6.320,3.825,0.000,2.495,-2.495,0.000,6.697,6.047
2024-01-03 21:00:00+00:00,0.000,6.150,3.825,0.000,2.325,-2.325,0.000,6.047,5.442
2024-01-03 21:15:00+00:00,0.000,6.130,3.825,0.000,2.305,-2.305,0.000,5.442,4.842
2024-01-03 21:30:00+00:00,0.000,5.405,3.825,0.000,1.580,-1.580,0.000,4.842,4.430
2024-01-03 21:45:00+00:00,0.000,5.470,3.825,0.000,1.645,-1.645,0.000,4.430,4.002
2024-01-03 22:00:00+00:00,0.000,6.240,3.825,0.000,2.415,-2.415,0.000,4.002,3.373
2024-01-03 22:15:00+00:00,0.000,5.055,3.825,0.000,1.230,-1.230,0.000,3.373,3.053
2024-01-03 22:30:00+00:00,0.000,4.840,3.825,0.000,1.015,-1.015,0.000,3.053,2.789
2024-01-03 22:45:00+00:00,0.000,4.540,3.825,0.000,0.715,-0.715,0.000,2.789,2.603
2024-01-03 23:00:00+00:00,0.000,4.220,3.825,0.000,0.395,-0.395,0.000,2.603,2.500
2024-01-03 23:15:00+00:00,0.000,3.640,3.640,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-03 23:30:00+00:00,0.000,3.420,3.420,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-03 23:45:00+00:00,0.000,3.020,3.020,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-04 00:00:00+00:00,0.000,3.560,3.560,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-04 00:15:00+00:00,0.000,3.230,3.371,0.141,0.000,0.141,0.000,2.500,2.534
2024-01-04 00:30:00+00:00,0.000,3.955,3.825,0.000,0.130,-0.130,0.000,2.534,2.500
2024-01-04 00:45:00+00:00,0.000,2.935,2.935,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-04 01:00:00+00:00,0.000,1.880,1.880,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-04 01:15:00+00:00,0.000,1.910,1.910,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-04 01:30:00+00:00,0.000,1.825,1.825,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-04 01:45:00+00:00,0.000,1.620,1.620,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-04 02:00:00+00:00,0.000,1.445,1.445,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-04 02:15:00+00:00,0.000,1.520,1.520,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-04 02:30:00+00:00,0.000,1.495,1.495,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-04 02:45:00+00:00,0.000,1.620,1.620,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-04 03:00:00+00:00,0.000,1.510,1.510,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-04 03:15:00+00:00,0.000,1.740,1.740,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-04 03:30:00+00:00,0.000,2.810,2.810,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-04 03:45:00+00:00,0.000,2.570,2.570,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-04 04:00:00+00:00,0.000,2.320,2.320,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-04 04:15:00+00:00,0.000,2.260,2.260,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-04 04:30:00+00:00,0.000,2.410,2.410,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-04 04:45:00+00:00,0.000,1.715,1.715,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-04 05:00:00+00:00,0.000,0.910,0.910,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-04 05:15:00+00:00,0.000,1.310,1.310,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-04 05:30:00+00:00,0.000,1.545,1.545,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-04 05:45:00+00:00,0.000,1.445,1.445,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-04 06:00:00+00:00,0.000,1.255,1.255,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-04 06:15:00+00:00,0.000,1.215,1.215,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-04 06:30:00+00:00,0.000,1.080,1.080,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-04 06:45:00+00:00,0.000,0.875,0.875,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-04 07:00:00+00:00,0.000,0.710,0.710,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-04 07:15:00+00:00,0.000,0.695,0.695,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-04 07:30:00+00:00,0.000,0.745,0.745,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-04 07:45:00+00:00,0.901,0.760,0.000,0.141,0.000,0.141,0.000,2.500,2.534
2024-01-04 08:00:00+00:00,2.651,0.670,0.000,1.981,0.000,1.981,0.000,2.534,3.009
2024-01-04 08:15:00+00:00,2.218,0.750,0.000,1.468,0.000,1.468,0.000,3.009,3.362
2024-01-04 08:30:00+00:00,1.675,4.115,0.000,0.000,2.440,-2.440,0.000,3.362,2.726
2024-01-04 08:45:00+00:00,5.368,6.945,1.577,0.000,0.000,0.000,0.000,2.726,2.726
2024-01-04 09:00:00+00:00,3.882,5.535,1.653,0.000,0.000,0.000,0.000,2.726,2.726
2024-01-04 09:15:00+00:00,3.650,5.785,1.266,0.000,0.869,-0.869,0.000,2.726,2.500
2024-01-04 09:30:00+00:00,2.999,5.800,2.801,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-04 09:45:00+00:00,2.295,5.330,3.035,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-04 10:00:00+00:00,2.450,5.265,2.815,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-04 10:15:00+00:00,4.144,5.265,1.121,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-04 10:30:00+00:00,7.203,5.240,0.000,1.963,0.000,1.963,0.000,2.500,2.971
2024-01-04 10:45:00+00:00,4.933,5.930,0.000,0.000,0.997,-0.997,0.000,2.971,2.711
2024-01-04 11:00:00+00:00,8.394,5.165,0.000,3.229,0.000,3.229,0.000,2.711,3.486
2024-01-04 11:15:00+00:00,23.543,5.250,0.000,18.293,0.000,18.293,0.000,3.486,7.877
2024-01-04 11:30:00+00:00,7.967,5.235,0.000,2.732,0.000,2.732,0.000,7.877,8.532
2024-01-04 11:45:00+00:00,6.052,5.390,0.000,0.662,0.000,0.662,0.000,8.532,8.691
2024-01-04 12:00:00+00:00,3.926,5.365,0.000,0.000,1.439,-1.439,0.000,8.691,8.317
2024-01-04 12:15:00+00:00,18.768,5.215,0.000,13.553,0.000,13.553,0.000,8.317,11.569
2024-01-04 12:30:00+00:00,13.000,5.120,0.000,7.880,0.000,7.880,0.000,11.569,13.461
2024-01-04 12:45:00+00:00,17.662,5.130,0.000,12.532,0.000,12.532,0.000,13.461,16.469
2024-01-04 13:00:00+00:00,18.021,5.525,0.000,12.496,0.000,12.496,0.000,16.469,19.468
2024-01-04 13:15:00+00:00,7.833,5.660,0.000,2.173,0.000,2.173,0.000,19.468,19.989
2024-01-04 13:30:00+00:00,3.301,5.425,0.000,0.000,2.124,-2.124,0.000,19.989,19.436
2024-01-04 13:45:00+00:00,2.233,5.555,0.000,0.000,3.322,-3.322,0.000,19.436,18.571
2024-01-04 14:00:00+00:00,5.075,5.670,0.000,0.000,0.595,-0.595,0.000,18.571,18.416
2024-01-04 14:15:00+00:00,1.315,5.800,0.000,0.000,4.485,-4.485,0.000,18.416,17.248
2024-01-04 14:30:00+00:00,1.369,5.495,2.921,0.000,1.205,-1.205,0.000,17.248,16.934
2024-01-04 14:45:00+00:00,1.153,5.680,3.825,0.000,0.701,-0.701,0.000,16.934,16.751
2024-01-04 15:00:00+00:00,0.084,5.870,3.825,0.000,1.961,-1.961,0.000,16.751,16.241
2024-01-04 15:15:00+00:00,0.000,6.475,3.825,0.000,2.650,-2.650,0.000,16.241,15.551
2024-01-04 15:30:00+00:00,0.000,6.480,3.825,0.000,2.655,-2.655,0.000,15.551,14.859
2024-01-04 15:45:00+00:00,0.000,5.770,3.825,0.000,1.945,-1.945,0.000,14.859,14.353
2024-01-04 16:00:00+00:00,0.000,5.425,3.825,0.000,1.600,-1.600,0.000,14.353,13.936
2024-01-04 16:15:00+00:00,0.000,5.855,3.825,0.000,2.030,-2.030,0.000,13.936,13.408
2024-01-04 16:30:00+00:00,0.000,5.800,3.825,0.000,1.975,-1.975,0.000,13.408,12.893
2024-01-04 16:45:00+00:00,0.000,5.760,3.825,0.000,1.935,-1.935,0.000,12.893,12.390
2024-01-04 17:00:00+00:00,0.000,5.915,3.825,0.000,2.090,-2.090,0.000,12.390,11.845
2024-01-04 17:15:00+00:00,0.000,5.865,3.825,0.000,2.040,-2.040,0.000,11.845,11.314
2024-01-04 17:30:00+00:00,0.000,5.705,3.825,0.000,1.880,-1.880,0.000,11.314,10.825
2024-01-04 17:45:00+00:00,0.000,5.665,3.825,0.000,1.840,-1.840,0.000,10.825,10.346
2024-01-04 18:00:00+00:00,0.000,5.600,3.825,0.000,1.775,-1.775,0.000,10.346,9.884
2024-01-04 18:15:00+00:00,0.000,5.505,3.825,0.000,1.680,-1.680,0.000,9.884,9.446
2024-01-04 18:30:00+00:00,0.000,5.625,3.825,0.000,1.800,-1.800,0.000,9.446,8.978
2024-01-04 18:45:00+00:00,0.000,5.405,3.825,0.000,1.580,-1.580,0.000,8.978,8.566
2024-01-04 19:00:00+00:00,0.000,5.885,3.825,0.000,2.060,-2.060,0.000,8.566,8.030
2024-01-04 19:15:00+00:00,0.000,5.470,3.825,0.000,1.645,-1.645,0.000,8.030,7.602
2024-01-04 19:30:00+00:00,0.000,5.510,3.825,0.000,1.685,-1.685,0.000,7.602,7.163
2024-01-04 19:45:00+00:00,0.000,5.145,3.825,0.000,1.320,-1.320,0.000,7.163,6.819
2024-01-04 20:00:00+00:00,0.000,5.195,3.825,0.000,1.370,-1.370,0.000,6.819,6.462
2024-01-04 20:15:00+00:00,0.000,5.405,3.825,0.000,1.580,-1.580,0.000,6.462,6.051
2024-01-04 20:30:00+00:00,0.000,5.530,3.825,0.000,1.705,-1.705,0.000,6.051,5.607
2024-01-04 20:45:00+00:00,0.000,5.265,3.825,0.000,1.440,-1.440,0.000,5.607,5.232
2024-01-04 21:00:00+00:00,0.000,5.280,3.825,0.000,1.455,-1.455,0.000,5.232,4.853
2024-01-04 21:15:00+00:00,0.000,5.480,3.825,0.000,1.655,-1.655,0.000,4.853,4.423
2024-01-04 21:30:00+00:00,0.000,5.255,3.825,0.000,1.430,-1.430,0.000,4.423,4.050
2024-01-04 21:45:00+00:00,0.000,5.820,3.825,0.000,1.995,-1.995,0.000,4.050,3.531
2024-01-04 22:00:00+00:00,0.000,5.245,3.825,0.000,1.420,-1.420,0.000,3.531,3.161
2024-01-04 22:15:00+00:00,0.000,4.305,3.825,0.000,0.480,-0.480,0.000,3.161,3.036
2024-01-04 22:30:00+00:00,0.000,4.875,3.825,0.000,1.050,-1.050,0.000,3.036,2.763
2024-01-04 22:45:00+00:00,0.000,4.720,3.825,0.000,0.895,-0.895,0.000,2.763,2.530
2024-01-04 23:00:00+00:00,0.000,3.940,3.825,0.000,0.115,-0.115,0.000,2.530,2.500
2024-01-04 23:15:00+00:00,0.000,3.500,3.500,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-04 23:30:00+00:00,0.000,2.600,2.600,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-04 23:45:00+00:00,0.000,1.140,1.140,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-05 00:00:00+00:00,0.000,1.045,1.045,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-05 00:15:00+00:00,0.000,0.960,0.960,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-05 00:30:00+00:00,0.000,1.110,1.110,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-05 00:45:00+00:00,0.000,1.190,1.190,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-05 01:00:00+00:00,0.000,0.965,0.965,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-05 01:15:00+00:00,0.000,1.030,1.030,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-05 01:30:00+00:00,0.000,1.320,1.320,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-05 01:45:00+00:00,0.000,1.090,1.090,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-05 02:00:00+00:00,0.000,1.210,1.210,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-05 02:15:00+00:00,0.000,1.050,1.050,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-05 02:30:00+00:00,0.000,1.005,1.005,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-05 02:45:00+00:00,0.000,1.260,1.260,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-05 03:00:00+00:00,0.000,1.255,1.255,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-05 03:15:00+00:00,0.000,1.275,1.275,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-05 03:30:00+00:00,0.000,2.230,2.230,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-05 03:45:00+00:00,0.000,2.320,2.320,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-05 04:00:00+00:00,0.000,2.090,2.090,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-05 04:15:00+00:00,0.000,1.715,1.715,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-05 04:30:00+00:00,0.000,1.450,1.450,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-05 04:45:00+00:00,0.000,1.340,1.340,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-05 05:00:00+00:00,0.000,1.185,1.185,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-05 05:15:00+00:00,0.000,1.570,1.570,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-05 05:30:00+00:00,0.000,1.820,1.820,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-05 05:45:00+00:00,0.000,1.765,1.765,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-05 06:00:00+00:00,0.000,1.530,1.530,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-05 06:15:00+00:00,0.000,2.255,2.255,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-05 06:30:00+00:00,0.000,2.920,3.043,0.123,0.000,0.123,0.000,2.500,2.529
2024-01-05 06:45:00+00:00,0.000,3.570,3.825,0.255,0.000,0.255,0.000,2.529,2.591
2024-01-05 07:00:00+00:00,0.000,3.265,3.825,0.560,0.000,0.560,0.000,2.591,2.725
2024-01-05 07:15:00+00:00,0.000,3.065,3.825,0.760,0.000,0.760,0.000,2.725,2.908
2024-01-05 07:30:00+00:00,0.000,4.290,3.825,0.000,0.465,-0.465,0.000,2.908,2.787
2024-01-05 07:45:00+00:00,0.088,4.925,3.825,0.000,1.012,-1.012,0.000,2.787,2.523
2024-01-05 08:00:00+00:00,0.526,4.440,3.825,0.000,0.089,-0.089,0.000,2.523,2.500
2024-01-05 08:15:00+00:00,1.187,4.535,3.457,0.109,0.000,0.109,0.000,2.500,2.526
2024-01-05 08:30:00+00:00,1.507,5.220,3.825,0.112,0.000,0.112,0.000,2.526,2.553
2024-01-05 08:45:00+00:00,1.876,5.905,3.825,0.000,0.204,-0.204,0.000,2.553,2.500
2024-01-05 09:00:00+00:00,2.563,5.725,3.162,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-05 09:15:00+00:00,3.597,5.585,1.988,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-05 09:30:00+00:00,4.899,5.745,0.846,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-05 09:45:00+00:00,9.565,5.945,0.000,3.620,0.000,3.620,0.000,2.500,3.369
2024-01-05 10:00:00+00:00,10.874,5.885,2.149,7.138,0.000,7.138,0.000,3.369,5.082
2024-01-05 10:15:00+00:00,10.333,5.170,3.825,8.989,0.000,8.989,0.000,5.082,7.239
2024-01-05 10:30:00+00:00,10.665,5.070,3.825,9.421,0.000,9.421,0.000,7.239,9.500
2024-01-05 10:45:00+00:00,8.690,5.355,3.825,7.160,0.000,7.160,0.000,9.500,11.219
2024-01-05 11:00:00+00:00,5.067,5.325,3.825,3.567,0.000,3.567,0.000,11.219,12.075
2024-01-05 11:15:00+00:00,4.641,6.050,3.825,2.416,0.000,2.416,0.000,12.075,12.655
2024-01-05 11:30:00+00:00,4.403,5.555,3.825,2.673,0.000,2.673,0.000,12.655,13.296
2024-01-05 11:45:00+00:00,5.259,5.485,3.825,3.599,0.000,3.599,0.000,13.296,14.160
2024-01-05 12:00:00+00:00,4.967,5.135,3.825,3.657,0.000,3.657,0.000,14.160,15.038
2024-01-05 12:15:00+00:00,4.175,5.295,3.825,2.705,0.000,2.705,0.000,15.038,15.687
2024-01-05 12:30:00+00:00,4.132,5.175,3.825,2.783,0.000,2.783,0.000,15.687,16.355
2024-01-05 12:45:00+00:00,3.891,5.065,3.825,2.651,0.000,2.651,0.000,16.355,16.991
2024-01-05 13:00:00+00:00,3.444,5.695,3.825,1.575,0.000,1.575,0.000,16.991,17.369
2024-01-05 13:15:00+00:00,3.066,5.305,3.825,1.586,0.000,1.586,0.000,17.369,17.750
2024-01-05 13:30:00+00:00,2.137,5.320,3.825,0.643,0.000,0.643,0.000,17.750,17.904
2024-01-05 13:45:00+00:00,1.544,5.030,3.825,0.340,0.000,0.340,0.000,17.904,17.986
2024-01-05 14:00:00+00:00,1.750,5.305,3.825,0.270,0.000,0.270,0.000,17.986,18.051
2024-01-05 14:15:00+00:00,1.285,5.350,3.825,0.000,0.239,-0.239,0.000,18.051,17.988
2024-01-05 14:30:00+00:00,0.821,5.825,3.825,0.000,1.178,-1.178,0.000,17.988,17.681
2024-01-05 14:45:00+00:00,0.511,5.425,3.825,0.000,1.089,-1.089,0.000,17.681,17.398
2024-01-05 15:00:00+00:00,0.201,5.575,3.825,0.000,1.548,-1.548,0.000,17.398,16.995
2024-01-05 15:15:00+00:00,0.013,5.580,3.825,0.000,1.741,-1.741,0.000,16.995,16.541
2024-01-05 15:30:00+00:00,0.000,5.970,3.825,0.000,2.145,-2.145,0.000,16.541,15.983
2024-01-05 15:45:00+00:00,0.000,5.895,3.825,0.000,2.070,-2.070,0.000,15.983,15.444
2024-01-05 16:00:00+00:00,0.000,5.650,3.825,0.000,1.825,-1.825,0.000,15.444,14.969
2024-01-05 16:15:00+00:00,0.000,5.575,3.825,0.000,1.750,-1.750,0.000,14.969,14.513
2024-01-05 16:30:00+00:00,0.000,4.940,3.825,0.000,1.115,-1.115,0.000,14.513,14.223
2024-01-05 16:45:00+00:00,0.000,4.805,3.825,0.000,0.980,-0.980,0.000,14.223,13.968
2024-01-05 17:00:00+00:00,0.000,5.295,3.825,0.000,1.470,-1.470,0.000,13.968,13.585
2024-01-05 17:15:00+00:00,0.000,5.635,3.825,0.000,1.810,-1.810,0.000,13.585,13.114
2024-01-05 17:30:00+00:00,0.000,4.940,3.825,0.000,1.115,-1.115,0.000,13.114,12.823
2024-01-05 17:45:00+00:00,0.000,5.605,3.825,0.000,1.780,-1.780,0.000,12.823,12.360
2024-01-05 18:00:00+00:00,0.000,5.275,3.825,0.000,1.450,-1.450,0.000,12.360,11.982
2024-01-05 18:15:00+00:00,0.000,5.155,3.825,0.000,1.330,-1.330,0.000,11.982,11.636
2024-01-05 18:30:00+00:00,0.000,5.025,3.825,0.000,1.200,-1.200,0.000,11.636,11.324
2024-01-05 18:45:00+00:00,0.000,5.160,3.825,0.000,1.335,-1.335,0.000,11.324,10.976
2024-01-05 19:00:00+00:00,0.000,5.215,3.825,0.000,1.390,-1.390,0.000,10.976,10.614
2024-01-05 19:15:00+00:00,0.000,4.965,3.825,0.000,1.140,-1.140,0.000,10.614,10.317
2024-01-05 19:30:00+00:00,0.000,4.880,3.825,0.000,1.055,-1.055,0.000,10.317,10.043
2024-01-05 19:45:00+00:00,0.000,5.460,3.825,0.000,1.635,-1.635,0.000,10.043,9.617
2024-01-05 20:00:00+00:00,0.000,5.250,3.825,0.000,1.425,-1.425,0.000,9.617,9.246
2024-01-05 20:15:00+00:00,0.000,5.865,3.825,0.000,2.040,-2.040,0.000,9.246,8.715
2024-01-05 20:30:00+00:00,0.000,5.515,3.825,0.000,1.690,-1.690,0.000,8.715,8.275
2024-01-05 20:45:00+00:00,0.000,4.965,3.825,0.000,1.140,-1.140,0.000,8.275,7.978
2024-01-05 21:00:00+00:00,0.000,4.815,3.825,0.000,0.990,-0.990,0.000,7.978,7.720
2024-01-05 21:15:00+00:00,0.000,5.180,3.825,0.000,1.355,-1.355,0.000,7.720,7.368
2024-01-05 21:30:00+00:00,0.000,5.700,3.825,0.000,1.875,-1.875,0.000,7.368,6.879
2024-01-05 21:45:00+00:00,0.000,5.135,3.825,0.000,1.310,-1.310,0.000,6.879,6.538
2024-01-05 22:00:00+00:00,0.000,5.825,3.825,0.000,2.000,-2.000,0.000,6.538,6.018
2024-01-05 22:15:00+00:00,0.000,5.730,3.825,0.000,1.905,-1.905,0.000,6.018,5.522
2024-01-05 22:30:00+00:00,0.000,6.215,3.825,0.000,2.390,-2.390,0.000,5.522,4.899
2024-01-05 22:45:00+00:00,0.000,5.435,3.825,0.000,1.610,-1.610,0.000,4.899,4.480
2024-01-05 23:00:00+00:00,0.000,5.720,3.825,0.000,1.895,-1.895,0.000,4.480,3.987
2024-01-05 23:15:00+00:00,0.000,6.120,3.825,0.000,2.295,-2.295,0.000,3.987,3.389
2024-01-05 23:30:00+00:00,0.000,5.490,3.825,0.000,1.665,-1.665,0.000,3.389,2.956
2024-01-05 23:45:00+00:00,0.000,5.575,3.825,0.000,1.750,-1.750,0.000,2.956,2.500
2024-01-06 00:00:00+00:00,0.000,5.625,6.079,0.454,0.000,0.454,0.000,2.500,2.609
2024-01-06 00:15:00+00:00,0.000,6.310,6.079,0.000,0.231,-0.231,0.000,2.609,2.549
2024-01-06 00:30:00+00:00,0.000,6.175,6.079,0.000,0.096,-0.096,0.000,2.549,2.524
2024-01-06 00:45:00+00:00,0.000,5.755,6.079,0.324,0.000,0.324,0.000,2.524,2.602
2024-01-06 01:00:00+00:00,0.000,6.470,6.079,0.000,0.391,-0.391,0.000,2.602,2.500
2024-01-06 01:15:00+00:00,0.000,5.115,5.115,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-06 01:30:00+00:00,0.000,4.725,4.725,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-06 01:45:00+00:00,0.000,3.360,3.360,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-06 02:00:00+00:00,0.000,2.300,2.300,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-06 02:15:00+00:00,0.000,2.395,2.395,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-06 02:30:00+00:00,0.000,2.900,2.900,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-06 02:45:00+00:00,0.000,2.600,2.600,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-06 03:00:00+00:00,0.000,2.510,2.510,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-06 03:15:00+00:00,0.000,3.050,3.050,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-06 03:30:00+00:00,0.000,4.180,4.180,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-06 03:45:00+00:00,0.000,3.455,3.455,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-06 04:00:00+00:00,0.000,2.970,2.970,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-06 04:15:00+00:00,0.000,2.110,2.110,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-06 04:30:00+00:00,0.000,1.950,1.950,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-06 04:45:00+00:00,0.000,1.885,1.885,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-06 05:00:00+00:00,0.000,1.875,1.875,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-06 05:15:00+00:00,0.000,2.020,2.020,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-06 05:30:00+00:00,0.000,2.385,2.385,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-06 05:45:00+00:00,0.000,2.445,2.445,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-06 06:00:00+00:00,0.000,2.925,2.925,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-06 06:15:00+00:00,0.000,2.700,2.700,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-06 06:30:00+00:00,0.000,1.540,1.540,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-06 06:45:00+00:00,0.000,1.565,1.565,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-06 07:00:00+00:00,0.000,3.430,3.430,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-06 07:15:00+00:00,0.000,2.675,2.675,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-06 07:30:00+00:00,0.000,2.380,2.380,-0.000,0.000,-0.000,0.000,2.500,2.500
2024-01-06 07:45:00+00:00,0.000,3.020,3.020,-0.000,0.000,-0.000,0.000,2.500,2.500
2024-01-06 08:00:00+00:00,0.016,4.345,4.329,-0.000,0.000,-0.000,0.000,2.500,2.500
2024-01-06 08:15:00+00:00,0.102,3.345,3.243,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-06 08:30:00+00:00,0.468,3.340,2.872,-0.000,0.000,-0.000,0.000,2.500,2.500
2024-01-06 08:45:00+00:00,0.962,3.360,2.398,-0.000,0.000,-0.000,0.000,2.500,2.500
2024-01-06 09:00:00+00:00,1.274,3.130,1.856,-0.000,0.000,-0.000,0.000,2.500,2.500
2024-01-06 09:15:00+00:00,1.481,4.275,2.794,-0.000,0.000,-0.000,0.000,2.500,2.500
2024-01-06 09:30:00+00:00,1.221,4.185,2.964,-0.000,0.000,-0.000,0.000,2.500,2.500
